Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,inflation,FP.CPI.TOTL.ZG,2.043617643,3.697259269,4.648651844,4.366150645,2.653881005,2.415130941,5.214049405,8.306461244,6.091141525,4.046114553
Montenegro,MNE,inflation,FP.CPI.TOTL.ZG,1.548691582,-0.271385023,2.380235991,2.611223783,0.361563705,-0.2556557,2.410801984,13.04030363,8.584769105,3.336750093
Mongolia,MNG,inflation,FP.CPI.TOTL.ZG,5.735682819,0.733272227,4.301431053,6.824247901,7.301069536,3.723723061,7.358946579,15.15097282,10.34758313,6.207133015
Northern Mariana Islands,MNP,inflation,FP.CPI.TOTL.ZG,,,,,,,,,,
Mozambique,MOZ,inflation,FP.CPI.TOTL.ZG,3.550759674,17.41804182,15.11320739,3.9113344,2.802703079,3.483935675,6.40847653,10.27940181,7.126974821,4.078568348
Mauritania,MRT,inflation,FP.CPI.TOTL.ZG,3.254726881,1.471710457,2.254276519,3.067359961,2.300092621,2.385694885,3.565164847,9.525266286,4.953050345,2.491643475
Mauritius,MUS,inflation,FP.CPI.TOTL.ZG,1.286549708,0.977675135,3.666997027,3.216053831,0.40565519,2.580800772,4.028528882,10.77375122,7.052982385,3.604522038
Malawi,MWI,inflation,FP.CPI.TOTL.ZG,21.86734755,21.71111321,11.54339392,12.42017811,9.370836056,8.625514697,9.330144108,20.95396973,28.78974282,32.17965042
Malaysia,MYS,inflation,FP.CPI.TOTL.ZG,2.104389802,2.090566595,3.871201158,0.884709161,0.662891866,-1.138702154,2.477102415,3.378698625,2.488865601,1.834100204
North America,NAC,inflation,FP.CPI.TOTL.ZG,0.621934248,1.345171376,1.863497066,2.355404485,1.88073955,0.975292014,4.046526024,7.402800487,3.997669991,2.665554519
Namibia,NAM,inflation,FP.CPI.TOTL.ZG,3.394015384,6.728582346,6.145799811,4.291591053,3.722394144,2.209382369,3.616905301,6.081281141,5.879934633,4.239039229
New Caledonia,NCL,inflation,FP.CPI.TOTL.ZG,0.570508141,0.578317436,,,,,,,,
Niger,NER,inflation,FP.CPI.TOTL.ZG,-0.57609037,1.653889224,2.796373189,2.96760366,-2.489792651,2.89819376,3.837868028,4.226217919,3.700973164,9.071519977
Nigeria,NGA,inflation,FP.CPI.TOTL.ZG,9.00943498,15.69681264,16.50226621,12.09510652,11.39642234,13.24602343,16.95284572,18.84718778,24.6595502,33.24209665
Nicaragua,NIC,inflation,FP.CPI.TOTL.ZG,3.997379967,3.523173176,3.850671663,4.94723728,5.376289908,3.681813416,4.928413969,10.46742445,8.387658549,4.624738411
Netherlands,NLD,inflation,FP.CPI.TOTL.ZG,0.600248147,0.316666667,1.381458714,1.703497947,2.633699102,1.272460378,2.675720088,10.00120788,3.838393543,3.347543042
Norway,NOR,inflation,FP.CPI.TOTL.ZG,2.171136654,3.55,1.875100596,2.764831345,2.167730033,1.286584907,3.483880553,5.764123179,5.517849871,3.145301344
Nepal,NPL,inflation,FP.CPI.TOTL.ZG,7.868908956,8.79034332,2.777039983,4.406594102,5.566160352,5.056358262,4.126767444,7.670205794,7.115872615,4.685096543
Nauru,NRU,inflation,FP.CPI.TOTL.ZG,,,,,,,,,,
New Zealand,NZL,inflation,FP.CPI.TOTL.ZG,0.292704628,0.646240284,1.850787675,1.598297038,1.619631902,1.7145617,3.941120608,7.17222476,5.73316283,2.922797823
OECD members,OED,inflation,FP.CPI.TOTL.ZG,0.338705695,0.443258158,1.822643361,1.932468123,1.740712679,0.732851645,2.815288544,8.238032407,5.677678626,2.76589368
Oman,OMN,inflation,FP.CPI.TOTL.ZG,0.065290133,1.109208058,1.589094136,0.889312371,0.490815363,-0.406402919,1.682211859,2.506142506,0.950782998,0.593589236
Other small states,OSS,inflation,FP.CPI.TOTL.ZG,0.953206659,0.642702772,1.760415592,2.611223783,1.642060018,0.712593443,2.428445328,7.468119354,5.512938088,2.069697705
Pakistan,PAK,inflation,FP.CPI.TOTL.ZG,2.529328173,3.765119164,4.08537368,5.078057259,10.5783618,9.739993139,9.496210561,19.87385996,30.76812807,12.63253185
Panama,PAN,inflation,FP.CPI.TOTL.ZG,0.137492058,0.739734025,0.875585919,0.761578359,-0.355083821,-1.550275408,1.630703373,2.859651288,1.486413553,0.693225551
Peru,PER,inflation,FP.CPI.TOTL.ZG,3.398091947,3.557176636,2.994900458,1.50915423,2.252121914,2.002412058,4.271663815,8.333706301,6.455613484,2.007707394
Philippines,PHL,inflation,FP.CPI.TOTL.ZG,0.674192537,1.253698801,2.853187726,5.309346616,2.392065344,2.393162393,3.927180221,5.821158112,5.978025155,3.21260487
Palau,PLW,inflation,FP.CPI.TOTL.ZG,0.949040644,-1.042305334,1.417988197,2.109704641,0.267379679,0.218181818,2.612481858,12.35266384,12.81997482,2.231727729
Papua New Guinea,PNG,inflation,FP.CPI.TOTL.ZG,5.995957781,6.673728814,5.42204568,4.374489215,3.928672909,4.871673986,4.48359014,5.253239222,2.298699913,0.602403921
Poland,POL,inflation,FP.CPI.TOTL.ZG,-0.874125874,-0.664767331,2.075935537,1.812951565,2.227478809,3.374469726,5.055027047,14.42945076,11.5289128,3.784260075
Pre-demographic dividend,PRE,inflation,FP.CPI.TOTL.ZG,3.254726881,4.383891955,4.578337412,2.802037835,2.569087847,3.398629285,4.22278962,8.77567483,7.102209286,4.134692781
Puerto Rico (US),PRI,inflation,FP.CPI.TOTL.ZG,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,inflation,FP.CPI.TOTL.ZG,,,,,,,,,,
Portugal,PRT,inflation,FP.CPI.TOTL.ZG,0.487938624,0.607397075,1.368614116,0.993715683,0.33817841,-0.01243833,1.265657191,7.832691242,4.311281919,2.416131878
Paraguay,PRY,inflation,FP.CPI.TOTL.ZG,3.129002745,4.086822806,3.602477413,3.975610157,2.757097276,1.767515924,4.787983101,9.765566672,4.632022854,3.835402717
West Bank and Gaza,PSE,inflation,FP.CPI.TOTL.ZG,1.431611458,-0.219106605,0.212570934,-0.195107774,1.580183336,-0.735332001,1.237481028,3.741223919,5.871101777,53.66914583
Pacific island small states,PSS,inflation,FP.CPI.TOTL.ZG,0.648242939,1.073393889,1.583942486,2.896219323,1.407199394,0.386388225,2.47788272,6.098717552,7.921646848,2.819548417
Post-demographic dividend,PST,inflation,FP.CPI.TOTL.ZG,0.368046842,0.607397075,1.730799591,1.73860862,1.619631902,0.632267332,2.508352215,7.877370037,5.09396759,2.440915727
French Polynesia,PYF,inflation,FP.CPI.TOTL.ZG,,,,,,,,,,
Qatar,QAT,inflation,FP.CPI.TOTL.ZG,1.814077239,2.676591701,0.394878914,0.255815383,-0.666641125,-2.54031503,2.304465657,4.995275537,3.027648992,1.267343103
Romania,ROU,inflation,FP.CPI.TOTL.ZG,-0.594156437,-1.544796668,1.339021211,4.625484431,3.827854326,2.631073112,5.052328761,13.79548874,10.39718748,5.721405744
Russian Federation,RUS,inflation,FP.CPI.TOTL.ZG,15.53439599,7.042437254,3.683330723,2.878313826,4.472026318,3.382197969,6.69445892,13.74367974,5.865719317,8.434864105
Rwanda,RWA,inflation,FP.CPI.TOTL.ZG,2.528502842,7.17434302,8.279536723,-0.31121016,3.34787655,9.850399023,-0.391346748,17.68920956,19.78954675,1.770292402
South Asia,SAS,inflation,FP.CPI.TOTL.ZG,4.727558696,4.453552403,4.141628522,3.331395164,3.628949659,5.660219987,5.33853089,7.184619967,6.382507902,3.723206119
Saudi Arabia,SAU,inflation,FP.CPI.TOTL.ZG,1.222693186,2.053470768,-0.834845735,2.46594309,-1.192986445,3.37234961,3.063289889,2.474073719,2.327085184,1.687921124
Sudan,SDN,inflation,FP.CPI.TOTL.ZG,16.90957061,17.75025383,32.3516261,63.29250735,50.9940515,163.2577824,359.0930408,138.8084602,,
Senegal,SEN,inflation,FP.CPI.TOTL.ZG,0.135211934,0.837284943,1.318153148,0.460985642,1.760111512,2.543146857,2.180322781,9.696818991,5.939477988,0.804503299
Singapore,SGP,inflation,FP.CPI.TOTL.ZG,-0.521975612,-0.52980976,0.576763191,0.438784215,0.567829988,-0.172111866,2.316103158,6.130954189,4.833723628,2.389511236
Solomon Islands,SLB,inflation,FP.CPI.TOTL.ZG,-0.574469286,0.512485626,0.48868676,3.46147485,1.63485544,2.963549921,-0.115437894,5.518129286,5.88585897,4.321839484
Sierra Leone,SLE,inflation,FP.CPI.TOTL.ZG,6.689435625,10.88606094,18.2215094,16.02954477,14.80499909,13.44687111,11.87395888,27.20828838,47.64287333,28.63375
El Salvador,SLV,inflation,FP.CPI.TOTL.ZG,-0.731384487,0.604049087,1.012354033,1.090330006,0.075324135,-0.371590212,3.466925853,7.198616156,4.045546942,0.853782293
San Marino,SMR,inflation,FP.CPI.TOTL.ZG,0.145686073,0.64407534,1.014133132,1.163335223,0.472651967,-0.133368898,1.615514116,5.325453213,5.931908586,1.242165079
"Somalia, Fed. Rep.",SOM,inflation,FP.CPI.TOTL.ZG,,,,,,,,,,
Serbia,SRB,inflation,FP.CPI.TOTL.ZG,1.39235822,1.122313974,3.131062486,1.959840763,1.849229845,1.575532901,4.085102853,11.98151173,12.37190436,4.670529749
Sub-Saharan Africa (excluding high income),SSA,inflation,FP.CPI.TOTL.ZG,3.324371133,5.302642977,5.186186555,3.9113344,2.867588034,3.398629285,4.22278962,9.458012813,6.697599908,4.239039229
South Sudan,SSD,inflation,FP.CPI.TOTL.ZG,52.76633042,379.9995856,187.8516303,83.50152949,87.24136415,29.67584355,10.51671583,-6.687320942,2.382804348,91.44082208
Sub-Saharan Africa,SSF,inflation,FP.CPI.TOTL.ZG,3.472387529,5.302642977,5.186186555,3.9113344,2.867588034,3.398629285,4.439054812,9.458012813,6.697599908,4.239039229
Small states,SST,inflation,FP.CPI.TOTL.ZG,0.552796026,0.64407534,1.749896775,2.130627743,1.305449665,0.598986331,2.410703122,6.153756219,5.086774832,2.455450722
Sao Tome and Principe,STP,inflation,FP.CPI.TOTL.ZG,5.24587835,5.430519661,5.690296199,7.868596289,7.720245252,9.819327915,8.137770384,18.00563511,21.25891385,14.35192736
Suriname,SUR,inflation,FP.CPI.TOTL.ZG,6.893903592,55.41238798,21.99694302,,,34.88978431,59.11966263,52.44602728,51.58731596,16.22961591
Slovak Republic,SVK,inflation,FP.CPI.TOTL.ZG,-0.325219777,-0.520010196,1.311945882,2.514037129,2.664561334,1.936941267,3.149606299,12.77414636,10.53194766,2.757609094
Slovenia,SVN,inflation,FP.CPI.TOTL.ZG,-0.525552286,-0.054999542,1.429107433,1.73860862,1.630522608,-0.054856816,1.917065061,8.833698867,7.446877174,1.965626564
Sweden,SWE,inflation,FP.CPI.TOTL.ZG,-0.046784745,0.984269245,1.794499047,1.953535301,1.784150974,0.497367319,2.163197364,8.369290989,8.548624897,2.835816582
Eswatini,SWZ,inflation,FP.CPI.TOTL.ZG,4.951244937,7.847274591,6.221375289,4.815061675,2.598016203,,,,,
Sint Maarten (Dutch part),SXM,inflation,FP.CPI.TOTL.ZG,0.330027165,0.111682656,2.19201011,,,,,,,
Seychelles,SYC,inflation,FP.CPI.TOTL.ZG,4.041944107,-1.015481917,2.856795756,3.702918391,1.807094008,1.20266464,9.76909937,2.626036329,-1.035300884,0.311726051
Syrian Arab Republic,SYR,inflation,FP.CPI.TOTL.ZG,38.46114296,47.70516153,18.07526963,0.940983844,13.41756532,,,,,
Turks and Caicos Islands,TCA,inflation,FP.CPI.TOTL.ZG,,,,,,,,,,
Chad,TCD,inflation,FP.CPI.TOTL.ZG,4.377126651,-0.792440525,-1.53709963,4.274621986,-0.971939175,4.464144372,-0.77284437,5.788026878,10.83635684,8.899507323
East Asia & Pacific (IDA & IBRD countries),TEA,inflation,FP.CPI.TOTL.ZG,1.086486299,1.757111589,2.88291165,2.917409785,1.933213358,2.393162393,2.612481858,5.408743755,6.164577479,2.231727729
Europe & Central Asia (IDA & IBRD countries),TEC,inflation,FP.CPI.TOTL.ZG,3.8676347,1.198872829,3.131062486,2.611223783,2.675992026,2.732492094,5.10641129,13.85225901,9.361872498,3.637000468
Togo,TGO,inflation,FP.CPI.TOTL.ZG,2.585003908,1.285448471,-0.981889869,0.927755426,0.67465277,1.699284633,4.186215065,7.967573616,5.489285681,2.862620741
Thailand,THA,inflation,FP.CPI.TOTL.ZG,-0.900424963,0.188149704,0.665631893,1.063897542,0.706728601,-0.845937147,1.230395413,-1.610680305,8.478051744,1.365805408
Tajikistan,TJK,inflation,FP.CPI.TOTL.ZG,5.714559496,6.004580823,,,,,,,,
Turkmenistan,TKM,inflation,FP.CPI.TOTL.ZG,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,inflation,FP.CPI.TOTL.ZG,2.924821697,2.537817104,2.822758055,2.324144854,2.096046353,1.767515924,4.261051274,7.896276192,4.926375732,3.627707369
Timor-Leste,TLS,inflation,FP.CPI.TOTL.ZG,0.552796026,-1.338538762,0.557215537,2.63647201,0.95881274,0.495499215,3.697920947,7.005309454,8.420351033,2.06284153
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,inflation,FP.CPI.TOTL.ZG,2.529328173,3.765119164,4.975951506,4.462311085,3.005389494,3.730031915,5.460199807,8.78598838,7.706657642,3.086136111
Tonga,TON,inflation,FP.CPI.TOTL.ZG,-1.05399832,2.578155152,7.517062836,5.03209692,1.179543348,-0.349737697,5.640511406,10.97136529,6.351129803,3.183646113
South Asia (IDA & IBRD),TSA,inflation,FP.CPI.TOTL.ZG,4.727558696,4.453552403,4.141628522,3.331395164,3.628949659,5.660219987,5.33853089,7.184619967,6.382507902,3.723206119
Sub-Saharan Africa (IDA & IBRD countries),TSS,inflation,FP.CPI.TOTL.ZG,3.472387529,5.302642977,5.186186555,3.9113344,2.867588034,3.398629285,4.439054812,9.458012813,6.697599908,4.239039229
Trinidad and Tobago,TTO,inflation,FP.CPI.TOTL.ZG,4.661215981,3.070667425,1.880384402,1.018569302,1.00054293,0.598986331,2.059227469,5.828386385,4.629302424,0.526884626
Tunisia,TUN,inflation,FP.CPI.TOTL.ZG,4.437371273,3.629399374,5.308848396,7.30759176,6.720075329,5.634151159,5.706350208,8.306461244,9.328995975,7.206616572
Turkiye,TUR,inflation,FP.CPI.TOTL.ZG,7.670853648,7.775134153,11.14431108,16.3324639,15.17682157,12.27895745,19.59649269,72.30883599,53.85940876,58.50645073
Tuvalu,TUV,inflation,FP.CPI.TOTL.ZG,,,,,,,,,,
Tanzania,TZA,inflation,FP.CPI.TOTL.ZG,5.58816953,5.174766293,5.318716052,3.494458489,3.46428058,3.290290628,3.690919588,4.350272043,3.799232914,3.056946763
Uganda,UGA,inflation,FP.CPI.TOTL.ZG,5.589686063,5.706375046,5.209717059,2.61601191,2.867588034,3.313322895,2.204572048,7.19578886,5.350948043,3.323380671
Ukraine,UKR,inflation,FP.CPI.TOTL.ZG,48.69986464,13.9127102,14.43832275,10.95185594,7.886717456,2.732492094,9.363139177,20.18363666,12.84902228,6.501984647
Upper middle income,UMC,inflation,FP.CPI.TOTL.ZG,2.104389802,2.090566595,3.308280768,3.045053973,1.849229845,1.828937546,4.056815867,9.038303804,5.077195163,3.052524193
Uruguay,URY,inflation,FP.CPI.TOTL.ZG,8.666269871,9.639413476,6.218093826,7.606533604,7.881988709,9.756406361,7.747914023,9.104379831,5.869103599,4.849143666
United States,USA,inflation,FP.CPI.TOTL.ZG,0.118627136,1.261583206,2.130110004,2.442583297,1.812210075,1.233584396,4.697858864,8.002799821,4.116338384,2.949525205
Uzbekistan,UZB,inflation,FP.CPI.TOTL.ZG,8.751881967,8.130886695,13.87574254,17.52417965,14.52573596,12.86772974,10.84923975,11.4466437,9.956590713,9.62825466
St. Vincent and the Grenadines,VCT,inflation,FP.CPI.TOTL.ZG,-1.73361195,-0.149641648,2.153336488,2.324144854,0.913069725,-0.628131309,1.572729325,5.660097792,4.564577198,3.627707369
"Venezuela, RB",VEN,inflation,FP.CPI.TOTL.ZG,121.7380853,254.9485348,,,,,,,,
British Virgin Islands,VGB,inflation,FP.CPI.TOTL.ZG,,,,,,,,,,
Virgin Islands (U.S.),VIR,inflation,FP.CPI.TOTL.ZG,,,,,,,,,,
Viet Nam,VNM,inflation,FP.CPI.TOTL.ZG,0.631200905,2.66824817,3.520256888,3.539628059,2.795823675,3.220934367,1.834715548,3.1565075,3.252892827,3.621092739
Vanuatu,VUT,inflation,FP.CPI.TOTL.ZG,2.483268757,0.842069084,3.084526244,2.330963796,2.762520194,5.329350731,2.343283582,6.679305819,11.18250171,
World,WLD,inflation,FP.CPI.TOTL.ZG,1.437023809,1.596912276,2.223143314,2.442583297,2.227478809,1.90509722,3.475403203,7.985186718,5.870102688,2.972004776
Samoa,WSM,inflation,FP.CPI.TOTL.ZG,0.724470135,1.304718693,1.749896775,4.197458887,0.98232657,-1.568912477,3.133204732,10.96188223,7.921646848,2.172455305
Kosovo,XKX,inflation,FP.CPI.TOTL.ZG,-0.536929393,0.273169431,1.488234306,1.053797737,2.675992026,0.198227923,3.353691392,11.58051045,4.944324388,1.619449946
"Yemen, Rep.",YEM,inflation,FP.CPI.TOTL.ZG,,,,,,,,,,
South Africa,ZAF,inflation,FP.CPI.TOTL.ZG,4.518690949,6.602908424,5.186186555,4.509872649,4.102850755,3.232388316,4.618745449,7.039872725,6.075243846,4.361152465
Zambia,ZMB,inflation,FP.CPI.TOTL.ZG,10.11059289,17.86973008,6.577311542,7.494571927,9.150316443,15.73306047,22.02076762,10.99320392,10.88453169,14.98562627
Zimbabwe,ZWE,inflation,FP.CPI.TOTL.ZG,-2.430968424,-1.543669601,0.893962316,10.61886587,255.3049908,557.2018174,98.54610509,104.7051706,,
